"","$validation_var",".wx.1.id",".wx.3.experimental_condition",".wx.8.session_length",".wx.page_trail",".wx.pages_visited",".wx.user_agent","age","big_A10","big_A19","big_A24","big_A38","big_Ar11","big_Ar30","big_Ar37","big_C07","big_C08","big_C14","big_C26","big_C31","big_Cr20","big_Cr21","big_Cr29","big_Cr34","big_Cr39","big_E05","big_E06","big_E16","big_E18","big_E40","big_Er13","big_Er27","big_Er32","big_Er41","big_N02","big_N09","big_N22","big_N33","big_N36","big_Nr03","big_Nr12","big_Nr28","big_O04","big_O17","big_Or01","big_Or15","big_Or23","big_Or25","big_Or35","edu","fav_device","fbclid","gender","inc_cur","income","occ","os_pref","os_use","quit_early","rt_1","rt_2","rt_3","rt_4","rt_5","rt_6","seriousness","so","tech_interest","validation_kicked_in_2","vas_ar","vi_1","vi_2","vi_3","vi_4","vi_5","vi_6","z0_browser_screen_h","z0_browser_screen_w","start_time","end_time"
"37",NA,51716,NA,0,"start.html",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-23 23:19:55,2024-03-23 23:19:55
"38",NA,47488,NA,0,"start.html",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-23 23:20:06,2024-03-23 23:20:06
"39",NA,89885,NA,15433481,"start.html - start.html - start.html - start.html",4,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-24 15:54:50,2024-09-19 06:59:31
"40",NA,95489,"74VAS",107,"start.html - 148.html",2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,NA,106704,NA,NA,NA,NA,NA,"justLook","jk",NA,0,NA,1,NA,NA,NA,NA,NA,1080,1920,2024-03-24 17:51:40,2024-03-24 17:53:27
"41",FALSE,20420,"66VASnt",220,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",60,4.1,2.6,2.7,1.8,2.4,4.5,3.2,4.6,4.5,5,5,3.6,3.6,2.9,2.2,3.7,4.4,1.1,1.8,1.3,1.4,2,1,1.3,1.2,1.4,3,1.9,1.5,1.8,1.3,4.4,2.4,3,3.4,5,5,1.8,5,1.2,3.3,"03","iPad",NA,"man","pound","1800","06","mac","mac",NA,24645,39698,33583,31514,31021,58963,"participate","jk",99,0,54,1,1,1,1,1,1,1440,2560,2024-03-24 19:15:58,2024-03-24 19:19:38
"42",FALSE,48670,"89LIK",256,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",25,5,5,4,4,4,5,5,3,4,4,5,5,5,5,4,3,4,2,5,3,5,4,4,4,3,3,4,1,4,2,3,3,3,2,4,4,4,4,4,3,4,"04","I%20phone",NA,"woman","dollar","50000","01","win","win",NA,21933,NA,42253,42164,52309,43548,"participate","jk",7,0,50,1,NA,1,1,1,1,800,1280,2024-03-25 00:54:09,2024-03-25 00:58:25
"43",FALSE,52687,"89LIK",289,"start.html - 148.html - 270.html - 392.html - 392.html - 469.html - demosend.html - thank.html",8,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",21,5,5,5,5,4,5,5,5,5,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,1,1,2,5,1,3,"02","apple%20smartphone",NA,"woman","dollar","2000","01","mac","mac",NA,58825,NA,35527,47624,31080,71506,"justLook","jk",19,0,90,1,NA,1,1,1,1,864,1536,2024-03-25 01:16:12,2024-03-25 01:21:01
"44",NA,37140,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-25 11:30:23,2024-03-25 11:30:23
"45",NA,41168,NA,0,"start.html",1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/124.0  Mobile/15E148 Safari/605.1.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-25 14:05:16,2024-03-25 14:05:16
"46",FALSE,72228,"74VAS",400,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0",33,4.1,4.2,4.7,4.1,3.8,5,5,2.2,1,1.9,4.6,2.2,2.3,2.2,1.8,3.7,3.8,5,4.1,3.8,5,3.5,3,3.8,2.2,3.1,3.3,1.7,2.2,2.2,3.4,1.6,3.8,2.1,5,1,5,5,4,4.4,4.3,"05","electronic%20drumkit",NA,"woman","euro","2000","01","other","win",NA,37426,NA,48434,78223,50108,73930,"participate","ind",79,0,84,1,NA,1,1,1,1,1080,1920,2024-03-25 14:05:53,2024-03-25 14:12:33
"47",FALSE,69120,"74VAS",246,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",21,3.9,3.7,3.5,4.5,4.7,3.1,5,4.7,4.4,4.5,5,1.4,1.9,2.1,4.6,4.5,4.8,1,4.4,2,2.1,3.8,1.9,2.1,2.7,4.1,1,1,1,1.4,1.2,1.8,4.8,1.4,1.9,1,1.7,4.7,5,2.2,4,"02","Custom%20Built%20Gaming%20PC",NA,"man","dollar","2300","01","win","win",NA,36432,NA,40375,33027,26344,68468,"participate","jk",100,0,56,1,NA,1,1,1,1,1152,2048,2024-03-25 18:19:31,2024-03-25 18:23:37
"48",NA,63930,NA,15301099,"start.html - start.html - start.html - start.html - start.html - start.html - start.html - start.html - start.html - start.html - start.html",11,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-26 01:05:47,2024-09-19 03:24:06
"49",FALSE,11105,"89LIK",187,"start.html - start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",8,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",22,4,3,5,4,2,3,3,2,4,3,5,1,4,2,4,4,5,3,5,4,4,4,4,4,4,5,5,4,5,2,4,5,3,5,4,3,4,4,4,5,4,"02","Apple%20Smartphone",NA,"woman","euro","1200","05","mac","mac",NA,10297,NA,28308,27052,23260,52621,"participate","so",61,0,39,1,NA,1,1,1,1,900,1440,2024-03-26 21:32:21,2024-03-26 21:35:28
"50",FALSE,40414,"74VAS",251,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",19,4.6,3.5,3.9,4.2,4.5,2.2,4.2,4.7,4.7,4.7,4.2,5,4.3,4.2,4.4,4,3.7,1,4.8,3.5,2.6,3.3,2,2.2,2.7,3.7,3.5,1.7,3.3,3.6,1.2,3.8,4.6,2,4,3.9,4.3,3.3,3.5,4.1,3.7,"02","IPhone%20",NA,"woman","euro","700","05","mac","mac",NA,16699,NA,46992,39138,26208,87892,"participate","so",41,0,70,1,NA,1,1,1,1,812,375,2024-03-27 07:18:26,2024-03-27 07:22:37
"51",FALSE,52467,"66VASnt",185,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0",20,4.1,1.9,3.4,3.3,4,4.4,4.7,4.3,4.4,4.1,4.7,3.1,3.4,4.2,2.7,4.2,4.7,2.2,2.6,2.2,1.8,2.9,2.1,2.3,4.3,5,4,4.6,4.5,4.2,4.7,4.5,5,4.4,5,5,5,5,5,5,5,"02","Android%20Smartphone",NA,"woman","euro","0","05","win","win",NA,24749,28858,29331,25656,29826,44825,"participate","so",33,0,50,1,1,1,1,1,1,960,1440,2024-03-27 08:51:28,2024-03-27 08:54:33
"52",FALSE,58897,"66VASnt",455,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",19,4,2.9,3.1,2.9,4.9,4.8,5,3,3.3,3.5,3.6,2.4,5,2.9,3.5,2.6,3.8,1,3.7,3.4,1.5,3.9,3.7,2.5,3.8,4.7,4.6,1.6,3.1,1,3.1,3.4,3,2.4,3.3,3.1,2.3,4.7,4.9,1.6,3.8,"02","Samsung%20Galaxy%20Book",NA,"woman",NA,NA,"05","win","win",NA,45059,92565,75398,77572,67575,94762,"participate","so",28,0,55,1,1,1,1,1,1,720,1280,2024-03-27 16:01:49,2024-03-27 16:09:24
"53",FALSE,67207,"89LIK",220,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",18,4,3,2,4,2,3,5,2,2,4,4,3,4,2,2,3,4,3,4,4,4,2,4,4,4,5,2,3,3,2,3,4,3,2,5,5,5,5,5,4,5,"02","Playstation%20Five",NA,"woman","dollar","500","01","mac","mac",NA,16349,NA,45042,29247,28431,62451,"participate","jk",72,0,77,1,NA,1,1,1,1,900,1440,2024-03-27 21:00:40,2024-03-27 21:04:20
"54",NA,10309,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-28 02:05:47,2024-03-28 02:05:47
"55",FALSE,57426,"89LIK",651,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",19,4,3,4,4,5,4,4,4,4,3,4,4,4,2,2,4,4,2,2,2,2,2,2,1,2,3,3,3,4,4,4,3,4,4,4,4,5,4,4,4,4,"04","Android%20smartphone",NA,"woman","dollar","3500","05","win","win",NA,397882,NA,69896,51181,31034,51287,"participate","jk",24,0,28,1,NA,1,1,1,1,720,1280,2024-03-28 08:29:51,2024-03-28 08:40:42
"56",FALSE,92898,"89LIK",482,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",37,4,3,4,4,4,2,5,3,3,4,5,4,3,4,4,4,5,4,4,4,3,4,2,2,3,4,2,2,2,1,1,3,3,2,4,4,4,4,4,5,5,"05","MP3%20Player",NA,"woman","euro","0","05","other","win",NA,54752,NA,84984,65205,55469,122876,"participate","so",0,0,81,1,NA,1,1,1,1,720,1280,2024-03-28 09:45:14,2024-03-28 09:53:16
"57",NA,28317,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"so",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-28 09:59:40,2024-03-28 09:59:40
"58",NA,87219,"89LIK",14,"start.html - 148.html",2,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nonbinary",NA,NA,NA,NA,NA,NA,13807,NA,NA,NA,NA,NA,"justLook","re",NA,0,NA,1,NA,NA,NA,NA,NA,844,390,2024-03-28 10:23:42,2024-03-28 10:23:56
"59",FALSE,57678,"89LIK",368,"start.html - start.html - 148.html - 148.html - 270.html - 270.html - 392.html - 392.html - 469.html - 469.html - demosend.html - demosend.html - thank.html - thank.html",14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0",19,5,5,5,4,5,5,5,4,2,4,4,1,3,1,1,2,3,3,2,2,3,3,3,3,3,5,2,1,2,2,2,4,4,2,5,4,5,4,3,4,5,"02","2014%20Macbook%20Air",NA,"noanswer",NA,NA,"05","other","other",NA,26882,NA,169757,30758,25199,69348,"participate","re",93,0,48,1,NA,1,1,1,1,1080,1920,2024-03-28 11:10:36,2024-03-28 11:16:44
"60",TRUE,54768,"66VASnt",433,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",24,4.7,3.2,3.5,3.3,4.6,3,4.7,2.1,3.1,3.2,3.9,3.1,1.6,2.4,2.6,3.9,3.5,3,3.4,3.9,1.5,3.4,3.3,3.1,4.7,3.5,2.8,1.4,2.9,2.5,2.4,3.7,3.3,1.8,2.8,3.9,4.6,2.2,4.5,1.8,2.5,"02","Android%20Smartphone",NA,"woman","euro","0","05","win","win",NA,19269,60813,68992,93636,106742,81796,"participate","so",24,0,46,1,1,1,1,1,1,720,1280,2024-03-28 11:32:21,2024-03-28 11:39:34
"61",FALSE,31871,"89LIK",228,"start.html - start.html - start.html - start.html - 148.html - 148.html - 148.html - 270.html - 270.html - 270.html - 270.html - 392.html - 469.html - 469.html - 469.html - demosend.html - thank.html",17,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",29,4,4,3,4,5,4,4,4,4,4,3,2,4,4,2,4,3,4,3,4,3,3,4,4,4,5,2,3,2,4,4,3,5,3,5,5,5,5,4,5,5,"04","Android",NA,"woman","euro","8000","01","win","win",NA,9879,NA,28308,33992,37299,73451,"participate","re",70,0,20,1,NA,1,1,1,1,854,385,2024-03-28 11:59:56,2024-03-28 12:03:44
"62",FALSE,33837,"89LIK",117,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; Linux x86_64; rv:108.0) Gecko/20100101 Firefox/108.0",44,5,4,4,4,5,5,5,3,3,3,5,3,5,4,4,5,4,3,3,2,2,5,4,4,5,4,2,4,2,2,3,4,2,2,1,4,4,2,2,2,3,"02","laptop",NA,"woman","dollar","2500","01","linux","linux",NA,6945,NA,18044,16221,16348,30825,"participate","re",26,0,29,1,NA,1,1,1,1,768,1366,2024-03-28 14:16:30,2024-03-28 14:18:27
"63",NA,72065,NA,0,"start.html",1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"re",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-28 14:19:29,2024-03-28 14:19:29
"64",FALSE,79725,"89LIK",246,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/123.0.6312.52 Mobile/15E148 Safari/604.1",29,5,4,5,5,5,5,5,3,4,4,5,3,5,4,3,5,5,1,4,4,3,2,1,1,3,4,1,5,4,4,4,4,4,5,4,5,5,5,5,4,5,"05","PC",NA,"woman","dollar","190000","01","win","win",NA,31013,NA,29451,30075,23775,85825,"participate","re",23,0,18,1,NA,1,1,1,1,667,375,2024-03-28 14:25:48,2024-03-28 14:29:54
"65",FALSE,31872,"89LIK",142,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",34,3,3,3,3,5,4,5,3,4,3,3,3,3,2,1,2,3,1,3,1,2,3,2,2,3,3,3,2,3,4,4,3,4,1,4,3,4,3,3,5,4,"04","Laptop%20",NA,"woman","euro","1000","05","win","win",NA,15866,NA,18712,23221,19929,45659,"participate","re",55,0,36,1,NA,1,1,1,1,803,360,2024-03-28 19:13:36,2024-03-28 19:15:58
"66",FALSE,24064,"66VASnt",320,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Android 10; Mobile; rv:124.0) Gecko/124.0 Firefox/124.0",37,4.7,4.2,3.7,2.2,4.5,4.8,5,3,3,3,5,1.9,4.5,1.3,1.2,4.8,3,1.7,1.8,1,1.9,1.7,2.6,2.5,3.5,4.4,2.3,4.5,3.4,4.8,5,5,4.9,4.5,5,5,5,4,4.2,4.8,5,"02","PC",NA,"man","euro","900","03","linux","win",NA,9217,99305,50049,57690,33653,68633,"participate","re",50,1,55,1,1,1,1,1,1,780,360,2024-03-29 02:34:32,2024-03-29 02:39:52
"67",NA,21937,NA,392147,"start.html - start.html",2,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"re",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-29 02:51:34,2024-04-02 15:47:21
"68",NA,11579,"74VAS",11,"start.html - 148.html",2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"man",NA,NA,NA,NA,NA,NA,11012,NA,NA,NA,NA,NA,"participate","re",NA,0,NA,1,NA,NA,NA,NA,NA,857,384,2024-03-29 08:26:34,2024-03-29 08:26:45
"69",FALSE,51984,"89LIK",370,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36 (Ecosia android@111.0.5563.116)",18,5,4,4,4,4,3,3,3,4,2,4,3,3,3,3,4,4,3,4,3,3,3,2,2,4,3,3,3,4,2,3,4,3,4,4,4,5,4,4,3,4,"02","Laptop",NA,"woman","euro","700","05","win","win",NA,25930,NA,45705,65686,36279,83925,"participate","so",37,0,41,1,NA,1,1,1,1,780,360,2024-03-29 13:49:51,2024-03-29 13:56:01
"70",FALSE,96003,"89LIK",1059,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (X11; Linux x86_64; rv:102.0) Gecko/20100101 Firefox/102.0",25,5,5,4,4,5,5,5,4,2,2,4,2,4,2,3,4,3,2,3,2,2,3,2,2,2,3,4,2,1,3,1,2,1,2,4,3,3,5,5,3,4,"02","Android%20Smartphone",NA,"woman","euro","400","05","win","linux",NA,39327,NA,53336,39687,81829,751348,"participate","so",35,0,54,1,NA,1,1,1,1,900,1600,2024-03-29 19:09:13,2024-03-29 19:26:52
"71",NA,97327,NA,0,"start.html",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"re",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-03-29 19:31:51,2024-03-29 19:31:51
"72",FALSE,24866,"66VASnt",239,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1",22,4.3,3.8,4.4,3.9,3.3,3.4,3.5,3.7,2.4,2,4.7,1.7,4.1,1.5,1.8,3.1,2,4.3,3.9,4.3,2.4,3.1,3.7,4,4.6,4.1,3.7,1.8,4.2,2.9,3.5,3.6,3.3,1.9,3.7,4.3,4,4.9,4.1,4.2,4.1,"02","iPad",NA,"woman","euro","700","05","mac","mac",NA,13277,35749,41158,34621,47195,64158,"participate","so",57,0,61,1,1,1,1,1,1,844,390,2024-03-29 20:42:10,2024-03-29 20:46:09
"73",TRUE,29890,"66VASnt",885,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0",19,4.8,3.8,3.9,3.6,4.9,4.1,4.2,4,3.8,3.9,4.3,2.7,2.9,2.4,2.8,2.8,4.5,3.4,3.5,4.2,3.9,3.7,2.7,3,3.4,4.5,3.3,1.4,3.3,2.2,2.5,3.6,2.2,1.7,3.7,4,3.7,3.5,3.6,4.9,4.5,"02","Apple%20Smartphone",NA,"woman","euro","900","05","win","win",NA,74696,92486,157523,61516,172399,320169,"participate","so",38,0,74,1,1,1,1,1,1,720,1280,2024-03-29 22:08:58,2024-03-29 22:23:43
"74",FALSE,21588,"89LIK",294,"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html",7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Mobile/15E148 Safari/604.1",21,5,5,4,4,5,3,5,2,3,4,2,2,4,4,1,1,3,2,2,2,1,3,4,2,3,2,5,2,2,3,3,3,3,1,5,4,4,4,4,4,5,"02","Apple%20phone",NA,"woman","euro","700","05","mac","mac",NA,25262,NA,39060,61721,57934,63897,"participate","so",16,0,84,1,NA,1,1,1,1,852,393,2024-03-30 02:30:31,2024-03-30 02:35:25
