"$validation_var";".wx.1.id";".wx.2.ip";".wx.3.experimental_condition";".wx.4.start_time";".wx.5.start_date";".wx.6.end_time";".wx.7.end_date";".wx.8.session_length";".wx.page_trail";".wx.pages_visited";".wx.user_agent";"age";"big_A10";"big_A19";"big_A24";"big_A38";"big_Ar11";"big_Ar30";"big_Ar37";"big_C07";"big_C08";"big_C14";"big_C26";"big_C31";"big_Cr20";"big_Cr21";"big_Cr29";"big_Cr34";"big_Cr39";"big_E05";"big_E06";"big_E16";"big_E18";"big_E40";"big_Er13";"big_Er27";"big_Er32";"big_Er41";"big_N02";"big_N09";"big_N22";"big_N33";"big_N36";"big_Nr03";"big_Nr12";"big_Nr28";"big_O04";"big_O17";"big_Or01";"big_Or15";"big_Or23";"big_Or25";"big_Or35";"edu";"fav_device";"fbclid";"gender";"inc_cur";"income";"occ";"os_pref";"os_use";"quit_early";"rt_1";"rt_2";"rt_3";"rt_4";"rt_5";"rt_6";"seriousness";"so";"tech_interest";"validation_kicked_in_2";"vas_ar";"vi_1";"vi_2";"vi_3";"vi_4";"vi_5";"vi_6";"z0_browser_screen_h";"z0_browser_screen_w";
"";"51716";"69.144.60.72";"";"23:19:55";"03/23/24";"23:19:55";"03/23/24";"0";"start.html";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"";"47488";"69.144.60.72";"";"23:20:06";"03/23/24";"23:20:06";"03/23/24";"0";"start.html";"1";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"";"89885";"47.128.33.161";"";"15:54:50";"03/24/24";"06:59:31";"09/19/24";"15433481";"start.html - start.html - start.html - start.html";"4";"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"";"95489";"74.108.96.122";"74VAS";"17:51:40";"03/24/24";"17:53:27";"03/24/24";"107";"start.html - 148.html";"2";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36";"56";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"man";"";"";"";"";"";"";"106704";"";"";"";"";"";"justLook";"jk";"";"0";"";"1";"";"";"";"";"";"1080";"1920";
"0";"20420";"79.78.232.204";"66VASnt";"19:15:58";"03/24/24";"19:19:38";"03/24/24";"220";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15";"60";"4.1";"2.6";"2.7";"1.8";"2.4";"4.5";"3.2";"4.6";"4.5";"5";"5";"3.6";"3.6";"2.9";"2.2";"3.7";"4.4";"1.1";"1.8";"1.3";"1.4";"2";"1";"1.3";"1.2";"1.4";"3";"1.9";"1.5";"1.8";"1.3";"4.4";"2.4";"3";"3.4";"5";"5";"1.8";"5";"1.2";"3.3";"03";"iPad";"";"man";"pound";"1800";"06";"mac";"mac";"";"24645";"39698";"33583";"31514";"31021";"58963";"participate";"jk";"99";"0";"54";"1";"1";"1";"1";"1";"1";"1440";"2560";
"0";"48670";"70.16.136.58";"89LIK";"00:54:09";"03/25/24";"00:58:25";"03/25/24";"256";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0";"25";"5";"5";"4";"4";"4";"5";"5";"3";"4";"4";"5";"5";"5";"5";"4";"3";"4";"2";"5";"3";"5";"4";"4";"4";"3";"3";"4";"1";"4";"2";"3";"3";"3";"2";"4";"4";"4";"4";"4";"3";"4";"04";"I%20phone";"";"woman";"dollar";"50000";"01";"win";"win";"";"21933";"";"42253";"42164";"52309";"43548";"participate";"jk";"7";"0";"50";"1";"";"1";"1";"1";"1";"800";"1280";
"0";"52687";"67.181.164.61";"89LIK";"01:16:12";"03/25/24";"01:21:01";"03/25/24";"289";"start.html - 148.html - 270.html - 392.html - 392.html - 469.html - demosend.html - thank.html";"8";"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36";"21";"5";"5";"5";"5";"4";"5";"5";"5";"5";"5";"3";"2";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"5";"1";"1";"1";"1";"1";"1";"1";"1";"5";"1";"1";"2";"5";"1";"3";"02";"apple%20smartphone";"";"woman";"dollar";"2000";"01";"mac";"mac";"";"58825";"";"35527";"47624";"31080";"71506";"justLook";"jk";"19";"0";"90";"1";"";"1";"1";"1";"1";"864";"1536";
"";"37140";"134.34.7.34";"";"11:30:23";"03/25/24";"11:30:23";"03/25/24";"0";"start.html";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"ind";"";"";"";"";"";"";"";"";"";"";"";
"";"41168";"47.17.81.244";"";"14:05:16";"03/25/24";"14:05:16";"03/25/24";"0";"start.html";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/124.0  Mobile/15E148 Safari/605.1.15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"0";"72228";"134.34.7.141";"74VAS";"14:05:53";"03/25/24";"14:12:33";"03/25/24";"400";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0";"33";"4.1";"4.2";"4.7";"4.1";"3.8";"5";"5";"2.2";"1";"1.9";"4.6";"2.2";"2.3";"2.2";"1.8";"3.7";"3.8";"5";"4.1";"3.8";"5";"3.5";"3";"3.8";"2.2";"3.1";"3.3";"1.7";"2.2";"2.2";"3.4";"1.6";"3.8";"2.1";"5";"1";"5";"5";"4";"4.4";"4.3";"05";"electronic%20drumkit";"";"woman";"euro";"2000";"01";"other";"win";"";"37426";"";"48434";"78223";"50108";"73930";"participate";"ind";"79";"0";"84";"1";"";"1";"1";"1";"1";"1080";"1920";
"0";"69120";"107.77.237.202";"74VAS";"18:19:31";"03/25/24";"18:23:37";"03/25/24";"246";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36";"21";"3.9";"3.7";"3.5";"4.5";"4.7";"3.1";"5";"4.7";"4.4";"4.5";"5";"1.4";"1.9";"2.1";"4.6";"4.5";"4.8";"1";"4.4";"2";"2.1";"3.8";"1.9";"2.1";"2.7";"4.1";"1";"1";"1";"1.4";"1.2";"1.8";"4.8";"1.4";"1.9";"1";"1.7";"4.7";"5";"2.2";"4";"02";"Custom%20Built%20Gaming%20PC";"";"man";"dollar";"2300";"01";"win";"win";"";"36432";"";"40375";"33027";"26344";"68468";"participate";"jk";"100";"0";"56";"1";"";"1";"1";"1";"1";"1152";"2048";
"";"63930";"66.249.64.228";"";"01:05:47";"03/26/24";"03:24:06";"09/19/24";"15301099";"start.html - start.html - start.html - start.html - start.html - start.html - start.html - start.html - start.html - start.html - start.html";"11";"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.94 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"0";"11105";"89.244.122.111";"89LIK";"21:32:21";"03/26/24";"21:35:28";"03/26/24";"187";"start.html - start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"8";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1";"22";"4";"3";"5";"4";"2";"3";"3";"2";"4";"3";"5";"1";"4";"2";"4";"4";"5";"3";"5";"4";"4";"4";"4";"4";"4";"5";"5";"4";"5";"2";"4";"5";"3";"5";"4";"3";"4";"4";"4";"5";"4";"02";"Apple%20Smartphone";"";"woman";"euro";"1200";"05";"mac";"mac";"";"10297";"";"28308";"27052";"23260";"52621";"participate";"so";"61";"0";"39";"1";"";"1";"1";"1";"1";"900";"1440";
"0";"40414";"141.70.82.201";"74VAS";"07:18:26";"03/27/24";"07:22:37";"03/27/24";"251";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1";"19";"4.6";"3.5";"3.9";"4.2";"4.5";"2.2";"4.2";"4.7";"4.7";"4.7";"4.2";"5";"4.3";"4.2";"4.4";"4";"3.7";"1";"4.8";"3.5";"2.6";"3.3";"2";"2.2";"2.7";"3.7";"3.5";"1.7";"3.3";"3.6";"1.2";"3.8";"4.6";"2";"4";"3.9";"4.3";"3.3";"3.5";"4.1";"3.7";"02";"IPhone%20";"";"woman";"euro";"700";"05";"mac";"mac";"";"16699";"";"46992";"39138";"26208";"87892";"participate";"so";"41";"0";"70";"1";"";"1";"1";"1";"1";"812";"375";
"0";"52467";"88.153.185.86";"66VASnt";"08:51:28";"03/27/24";"08:54:33";"03/27/24";"185";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0";"20";"4.1";"1.9";"3.4";"3.3";"4";"4.4";"4.7";"4.3";"4.4";"4.1";"4.7";"3.1";"3.4";"4.2";"2.7";"4.2";"4.7";"2.2";"2.6";"2.2";"1.8";"2.9";"2.1";"2.3";"4.3";"5";"4";"4.6";"4.5";"4.2";"4.7";"4.5";"5";"4.4";"5";"5";"5";"5";"5";"5";"5";"02";"Android%20Smartphone";"";"woman";"euro";"0";"05";"win";"win";"";"24749";"28858";"29331";"25656";"29826";"44825";"participate";"so";"33";"0";"50";"1";"1";"1";"1";"1";"1";"960";"1440";
"0";"58897";"92.196.18.21";"66VASnt";"16:01:49";"03/27/24";"16:09:24";"03/27/24";"455";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0";"19";"4";"2.9";"3.1";"2.9";"4.9";"4.8";"5";"3";"3.3";"3.5";"3.6";"2.4";"5";"2.9";"3.5";"2.6";"3.8";"1";"3.7";"3.4";"1.5";"3.9";"3.7";"2.5";"3.8";"4.7";"4.6";"1.6";"3.1";"1";"3.1";"3.4";"3";"2.4";"3.3";"3.1";"2.3";"4.7";"4.9";"1.6";"3.8";"02";"Samsung%20Galaxy%20Book";"";"woman";"";"";"05";"win";"win";"";"45059";"92565";"75398";"77572";"67575";"94762";"participate";"so";"28";"0";"55";"1";"1";"1";"1";"1";"1";"720";"1280";
"0";"67207";"76.78.230.63";"89LIK";"21:00:40";"03/27/24";"21:04:20";"03/27/24";"220";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"18";"4";"3";"2";"4";"2";"3";"5";"2";"2";"4";"4";"3";"4";"2";"2";"3";"4";"3";"4";"4";"4";"2";"4";"4";"4";"5";"2";"3";"3";"2";"3";"4";"3";"2";"5";"5";"5";"5";"5";"4";"5";"02";"Playstation%20Five";"";"woman";"dollar";"500";"01";"mac";"mac";"";"16349";"";"45042";"29247";"28431";"62451";"participate";"jk";"72";"0";"77";"1";"";"1";"1";"1";"1";"900";"1440";
"";"10309";"174.118.242.116";"";"02:05:47";"03/28/24";"02:05:47";"03/28/24";"0";"start.html";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"jk";"";"";"";"";"";"";"";"";"";"";"";
"0";"57426";"71.239.84.217";"89LIK";"08:29:51";"03/28/24";"08:40:42";"03/28/24";"651";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36";"19";"4";"3";"4";"4";"5";"4";"4";"4";"4";"3";"4";"4";"4";"2";"2";"4";"4";"2";"2";"2";"2";"2";"2";"1";"2";"3";"3";"3";"4";"4";"4";"3";"4";"4";"4";"4";"5";"4";"4";"4";"4";"04";"Android%20smartphone";"";"woman";"dollar";"3500";"05";"win";"win";"";"397882";"";"69896";"51181";"31034";"51287";"participate";"jk";"24";"0";"28";"1";"";"1";"1";"1";"1";"720";"1280";
"0";"92898";"93.210.249.205";"89LIK";"09:45:14";"03/28/24";"09:53:16";"03/28/24";"482";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36";"37";"4";"3";"4";"4";"4";"2";"5";"3";"3";"4";"5";"4";"3";"4";"4";"4";"5";"4";"4";"4";"3";"4";"2";"2";"3";"4";"2";"2";"2";"1";"1";"3";"3";"2";"4";"4";"4";"4";"4";"5";"5";"05";"MP3%20Player";"";"woman";"euro";"0";"05";"other";"win";"";"54752";"";"84984";"65205";"55469";"122876";"participate";"so";"0";"0";"81";"1";"";"1";"1";"1";"1";"720";"1280";
"";"28317";"93.210.249.205";"";"09:59:40";"03/28/24";"09:59:40";"03/28/24";"0";"start.html";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"so";"";"";"";"";"";"";"";"";"";"";"";
"";"87219";"193.210.160.239";"89LIK";"10:23:42";"03/28/24";"10:23:56";"03/28/24";"14";"start.html - 148.html";"2";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1";"38";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"nonbinary";"";"";"";"";"";"";"13807";"";"";"";"";"";"justLook";"re";"";"0";"";"1";"";"";"";"";"";"844";"390";
"0";"57678";"154.16.81.240";"89LIK";"11:10:36";"03/28/24";"11:16:44";"03/28/24";"368";"start.html - start.html - 148.html - 148.html - 270.html - 270.html - 392.html - 392.html - 469.html - 469.html - demosend.html - demosend.html - thank.html - thank.html";"14";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0";"19";"5";"5";"5";"4";"5";"5";"5";"4";"2";"4";"4";"1";"3";"1";"1";"2";"3";"3";"2";"2";"3";"3";"3";"3";"3";"5";"2";"1";"2";"2";"2";"4";"4";"2";"5";"4";"5";"4";"3";"4";"5";"02";"2014%20Macbook%20Air";"";"noanswer";"";"";"05";"other";"other";"";"26882";"";"169757";"30758";"25199";"69348";"participate";"re";"93";"0";"48";"1";"";"1";"1";"1";"1";"1080";"1920";
"1";"54768";"79.198.11.49";"66VASnt";"11:32:21";"03/28/24";"11:39:34";"03/28/24";"433";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0";"24";"4.7";"3.2";"3.5";"3.3";"4.6";"3";"4.7";"2.1";"3.1";"3.2";"3.9";"3.1";"1.6";"2.4";"2.6";"3.9";"3.5";"3";"3.4";"3.9";"1.5";"3.4";"3.3";"3.1";"4.7";"3.5";"2.8";"1.4";"2.9";"2.5";"2.4";"3.7";"3.3";"1.8";"2.8";"3.9";"4.6";"2.2";"4.5";"1.8";"2.5";"02";"Android%20Smartphone";"";"woman";"euro";"0";"05";"win";"win";"";"19269";"60813";"68992";"93636";"106742";"81796";"participate";"so";"24";"0";"46";"1";"1";"1";"1";"1";"1";"720";"1280";
"0";"31871";"83.251.38.232";"89LIK";"11:59:56";"03/28/24";"12:03:44";"03/28/24";"228";"start.html - start.html - start.html - start.html - 148.html - 148.html - 148.html - 270.html - 270.html - 270.html - 270.html - 392.html - 469.html - 469.html - 469.html - demosend.html - thank.html";"17";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36";"29";"4";"4";"3";"4";"5";"4";"4";"4";"4";"4";"3";"2";"4";"4";"2";"4";"3";"4";"3";"4";"3";"3";"4";"4";"4";"5";"2";"3";"2";"4";"4";"3";"5";"3";"5";"5";"5";"5";"4";"5";"5";"04";"Android";"";"woman";"euro";"8000";"01";"win";"win";"";"9879";"";"28308";"33992";"37299";"73451";"participate";"re";"70";"0";"20";"1";"";"1";"1";"1";"1";"854";"385";
"0";"33837";"47.42.120.71";"89LIK";"14:16:30";"03/28/24";"14:18:27";"03/28/24";"117";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (X11; Linux x86_64; rv:108.0) Gecko/20100101 Firefox/108.0";"44";"5";"4";"4";"4";"5";"5";"5";"3";"3";"3";"5";"3";"5";"4";"4";"5";"4";"3";"3";"2";"2";"5";"4";"4";"5";"4";"2";"4";"2";"2";"3";"4";"2";"2";"1";"4";"4";"2";"2";"2";"3";"02";"laptop";"";"woman";"dollar";"2500";"01";"linux";"linux";"";"6945";"";"18044";"16221";"16348";"30825";"participate";"re";"26";"0";"29";"1";"";"1";"1";"1";"1";"768";"1366";
"";"72065";"173.48.238.67";"";"14:19:29";"03/28/24";"14:19:29";"03/28/24";"0";"start.html";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"re";"";"";"";"";"";"";"";"";"";"";"";
"0";"79725";"76.217.237.210";"89LIK";"14:25:48";"03/28/24";"14:29:54";"03/28/24";"246";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/123.0.6312.52 Mobile/15E148 Safari/604.1";"29";"5";"4";"5";"5";"5";"5";"5";"3";"4";"4";"5";"3";"5";"4";"3";"5";"5";"1";"4";"4";"3";"2";"1";"1";"3";"4";"1";"5";"4";"4";"4";"4";"4";"5";"4";"5";"5";"5";"5";"4";"5";"05";"PC";"";"woman";"dollar";"190000";"01";"win";"win";"";"31013";"";"29451";"30075";"23775";"85825";"participate";"re";"23";"0";"18";"1";"";"1";"1";"1";"1";"667";"375";
"0";"31872";"85.76.116.19";"89LIK";"19:13:36";"03/28/24";"19:15:58";"03/28/24";"142";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36";"34";"3";"3";"3";"3";"5";"4";"5";"3";"4";"3";"3";"3";"3";"2";"1";"2";"3";"1";"3";"1";"2";"3";"2";"2";"3";"3";"3";"2";"3";"4";"4";"3";"4";"1";"4";"3";"4";"3";"3";"5";"4";"04";"Laptop%20";"";"woman";"euro";"1000";"05";"win";"win";"";"15866";"";"18712";"23221";"19929";"45659";"participate";"re";"55";"0";"36";"1";"";"1";"1";"1";"1";"803";"360";
"0";"24064";"95.116.61.50";"66VASnt";"02:34:32";"03/29/24";"02:39:52";"03/29/24";"320";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Android 10; Mobile; rv:124.0) Gecko/124.0 Firefox/124.0";"37";"4.7";"4.2";"3.7";"2.2";"4.5";"4.8";"5";"3";"3";"3";"5";"1.9";"4.5";"1.3";"1.2";"4.8";"3";"1.7";"1.8";"1";"1.9";"1.7";"2.6";"2.5";"3.5";"4.4";"2.3";"4.5";"3.4";"4.8";"5";"5";"4.9";"4.5";"5";"5";"5";"4";"4.2";"4.8";"5";"02";"PC";"";"man";"euro";"900";"03";"linux";"win";"";"9217";"99305";"50049";"57690";"33653";"68633";"participate";"re";"50";"1";"55";"1";"1";"1";"1";"1";"1";"780";"360";
"";"21937";"89.163.216.65";"";"02:51:34";"03/29/24";"15:47:21";"04/02/24";"392147";"start.html - start.html";"2";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"re";"";"";"";"";"";"";"";"";"";"";"";
"";"11579";"213.233.85.27";"74VAS";"08:26:34";"03/29/24";"08:26:45";"03/29/24";"11";"start.html - 148.html";"2";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"man";"";"";"";"";"";"";"11012";"";"";"";"";"";"participate";"re";"";"0";"";"1";"";"";"";"";"";"857";"384";
"0";"51984";"92.117.205.81";"89LIK";"13:49:51";"03/29/24";"13:56:01";"03/29/24";"370";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36 (Ecosia android@111.0.5563.116)";"18";"5";"4";"4";"4";"4";"3";"3";"3";"4";"2";"4";"3";"3";"3";"3";"4";"4";"3";"4";"3";"3";"3";"2";"2";"4";"3";"3";"3";"4";"2";"3";"4";"3";"4";"4";"4";"5";"4";"4";"3";"4";"02";"Laptop";"";"woman";"euro";"700";"05";"win";"win";"";"25930";"";"45705";"65686";"36279";"83925";"participate";"so";"37";"0";"41";"1";"";"1";"1";"1";"1";"780";"360";
"0";"96003";"84.57.252.63";"89LIK";"19:09:13";"03/29/24";"19:26:52";"03/29/24";"1059";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (X11; Linux x86_64; rv:102.0) Gecko/20100101 Firefox/102.0";"25";"5";"5";"4";"4";"5";"5";"5";"4";"2";"2";"4";"2";"4";"2";"3";"4";"3";"2";"3";"2";"2";"3";"2";"2";"2";"3";"4";"2";"1";"3";"1";"2";"1";"2";"4";"3";"3";"5";"5";"3";"4";"02";"Android%20Smartphone";"";"woman";"euro";"400";"05";"win";"linux";"";"39327";"";"53336";"39687";"81829";"751348";"participate";"so";"35";"0";"54";"1";"";"1";"1";"1";"1";"900";"1600";
"";"97327";"89.187.180.3";"";"19:31:51";"03/29/24";"19:31:51";"03/29/24";"0";"start.html";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"re";"";"";"";"";"";"";"";"";"";"";"";
"0";"24866";"77.12.149.147";"66VASnt";"20:42:10";"03/29/24";"20:46:09";"03/29/24";"239";"start.html - 148.html - 270.html - 392.html - 469.html - demosend.html - thank.html";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Mobile/15E148 Safari/604.1";"22";"4.3";"3.8";"4.4";"3.9";"3.3";"3.4";"3.5";"3.7";"2.4";"2";"4.7";"1.7";"4.1";"1.5";"1.8";"3.1";"2";"4.3";"3.9";"4.3";"2.4";"3.1";"3.7";"4";"4.6";"4.1";"3.7";"1.8";"4.2";"2.9";"3.5";"3.6";"3.3";"1.9";"3.7";"4.3";"4";"4.9";"4.1";"4.2";"4.1";"02";"iPad";"";"woman";"euro";"700";"05";"mac";"mac";"";"13277";"35749";"41158";"34621";"47195";"64158";"participate";"so";"57";"0";"61";"1";"1";"1";"1";"1";"1";"844";"390";
